x_over_lambda,eta22_exact_norm,eta22_vwa_norm,eta22_walker_norm
3.35764192746316,2.60570377056382e-05,2.57595451864726e-05,1.64104398554945e-05
3.35875317748052,2.54643863643758e-05,2.51699399996228e-05,1.57912839163988e-05
3.35986442749788,2.4870822942025e-05,2.4579464323006e-05,1.517316595153e-05
3.36097567751524,2.42764567350355e-05,2.39882260725326e-05,1.45561864988652e-05
3.36208692753261,2.36813965283387e-05,2.33963326409621e-05,1.39404452794487e-05
3.36319817754997,2.3085750570648e-05,2.28038908811968e-05,1.33260411849848e-05
3.36430942756733,2.2489626562097e-05,2.22110070911238e-05,1.27130722656694e-05
3.3654206775847,2.18931316318336e-05,2.1617786998815e-05,1.21016357182426e-05
3.36653192760206,2.12963723338673e-05,2.10243357477012e-05,1.1491827874271e-05
3.36764317761942,2.06994546260012e-05,2.04307578804994e-05,1.08837441886262e-05
3.36875442763679,2.01024838403858e-05,1.9837157326372e-05,1.02774792282254e-05
3.36986567765415,1.95055646937374e-05,1.92436373848915e-05,9.67312666096874e-06
3.37097692767151,1.89088012518297e-05,1.86503007135715e-05,9.07077924492474e-06
3.37208817768888,1.83122969252656e-05,1.80572493117971e-05,8.47052881771719e-06
3.37319942770624,1.77161544500463e-05,1.74645845090036e-05,7.87246628616905e-06
3.3743106777236,1.71204758741522e-05,1.68724069499617e-05,7.27668161613992e-06
3.37542192774097,1.6525362546005e-05,1.62808165811539e-05,6.68326382261902e-06
3.37653317775833,1.59309150941922e-05,1.56899126389009e-05,6.09230096003893e-06
3.37764442777569,1.53372334198966e-05,1.50997936346334e-05,5.5038801128101e-06
3.37875567779306,1.47444166798374e-05,1.45105573438884e-05,4.91808738609149e-06
3.37986692781042,1.41525632754126e-05,1.39223007920716e-05,4.33500789678698e-06
3.38097817782778,1.35617708341605e-05,1.33351202433096e-05,3.75472576477274e-06
3.38208942784515,1.29721362050498e-05,1.27491111880455e-05,3.17732410436126e-06
3.38320067786251,1.23837554375873e-05,1.216436833011e-05,2.60288501597022e-06
3.38431192787987,1.17967237711258e-05,1.1580985577016e-05,2.03148957806588e-06
3.38542317789724,1.12111356358674e-05,1.09990560260045e-05,1.46321783927978e-06
3.3865344279146,1.06270846129725e-05,1.04186719547455e-05,8.98148810807114e-07
3.38764567793196,1.0044663449667e-05,9.83992480942715e-06,3.3636045899942e-07
3.38875692794933,9.46396403225828e-06,9.26290519327894e-06,-2.22070301794436e-07
3.38986817796669,8.8850773821378e-06,8.68770285745268e-06,-7.77067616164505e-07
3.39097942798405,8.30809363803792e-06,8.11440668871527e-06,-1.3285566943499e-06
3.39209067800142,7.73310205408943e-06,7.54310470104662e-06,-1.87646381870494e-06
3.39320192801878,7.16019098204202e-06,6.9738840242673e-06,-2.42071634995777e-06
3.39431317803614,6.5894478548751e-06,6.40683089456091e-06,-2.96124273322883e-06
3.39542442805351,6.02095919888557e-06,5.84203064551728e-06,-3.4979725038073e-06
3.39653567807087,5.45481059744246e-06,5.27956769805956e-06,-4.0308362927333e-06
3.39764692808823,4.89108669779541e-06,4.71952555135306e-06,-4.55976583212255e-06
3.3987581781056,4.32987119773573e-06,4.16198677455726e-06,-5.08469396027475e-06
3.39986942812296,3.77124683026495e-06,3.60703299707447e-06,-5.60555462655493e-06
3.40098067814032,3.21529536034992e-06,3.05474490108602e-06,-6.12228289605027e-06
3.40209192815769,2.66209758396138e-06,2.50520221246513e-06,-6.63481495400044e-06
3.40320317817505,2.11173329967477e-06,1.95848369331897e-06,-7.14308811000007e-06
3.40431442819241,1.56428131699025e-06,1.41466713394082e-06,-7.6470408019796e-06
3.40542567820978,1.01981944207141e-06,8.73829344582234e-07,-8.14661259996638e-06
3.40653692822714,4.78424468312009e-07,3.36046149773115e-07,-8.64174420960229e-06
3.4076481782445,-5.98278242152777e-08,-1.98607621434395e-07,-9.13237747548145e-06
3.40875942826187,-5.94862684881009e-07,-7.30058139389945e-07,-9.61845538420821e-06
3.40987067827923,-1.12660639861923e-06,-1.25823258356046e-06,-1.00999220672995e-05
3.41098192829659,-1.65498628215666e-06,-1.78305914659366e-06,-1.0576722803799e-05
3.41209317831396,-2.17993070385593e-06,-2.30446704237483e-06,-1.10488040227391e-05
3.41320442833132,-2.70136908037886e-06,-2.82238651103155e-06,-1.15161133053326e-05
3.41431567834868,-3.21923189696794e-06,-3.33674882540193e-06,-1.19785993869748e-05
3.41542692836605,-3.73345069171564e-06,-3.84748629591862e-06,-1.24362121590154e-05
3.41653817838341,-4.24395807838061e-06,-4.3545322773918e-06,-1.28889026703359e-05
3.41764942840077,-4.75068774715899e-06,-4.85782117247731e-06,-1.33366231286826e-05
3.41876067841814,-5.25357446934714e-06,-5.35728843835901e-06,-1.37793269018161e-05
3.4198719284355,-5.75255410223166e-06,-5.85287059033712e-06,-1.4216968518426e-05
3.42098317845286,-6.24756359522754e-06,-6.34450520673914e-06,-1.46495036688502e-05
3.42209442847023,-6.73854098657281e-06,-6.83213093339696e-06,-1.50768892055725e-05
3.42320567848759,-7.22542542021537e-06,-7.31568748784573e-06,-1.54990831435263e-05
3.42431692850495,-7.70815714581749e-06,-7.79511566298946e-06,-1.59160446601776e-05
3.42542817852232,-8.18667751487389e-06,-8.2703573308472e-06,-1.63277340954051e-05
3.42653942853968,-8.66092899035721e-06,-8.74135544597858e-06,-1.67341129511846e-05
3.42765067855704,-9.13085515401859e-06,-9.20805404929365e-06,-1.71351438910508e-05
3.4287619285744,-9.59640069947261e-06,-9.67039827020315e-06,-1.75307907393874e-05
3.42987317859177,-1.00575114437477e-05,-1.01283343304964e-05,-1.79210184804862e-05
3.43098442860913,-1.051413432701e-05,-1.05818095460415e-05,-1.83057932574175e-05
3.43209567862649,-1.09662174123803e-05,-1.10307723297602e-05,-1.86850823707123e-05
3.43320692864386,-1.14137098918092e-05,-1.14751721940187e-05,-1.90588542768344e-05
3.43431817866122,-1.18565620885815e-05,-1.19149597517702e-05,-1.94270785864665e-05
3.43542942867858,-1.22947254484606e-05,-1.23500867197566e-05,-1.97897260626034e-05
3.43654067869595,-1.27281525625359e-05,-1.27805059185997e-05,-2.01467686184378e-05
3.43765192871331,-1.31567971434289e-05,-1.32061712754074e-05,-2.04981793150895e-05
3.43876317873068,-1.35806140487867e-05,-1.36270378244644e-05,-2.08439323590985e-05
3.43987442874804,-1.39995592637742e-05,-1.40430617078029e-05,-2.11840030997737e-05
3.4409856787654,-1.44135899124079e-05,-1.44542001771532e-05,-2.15183680263395e-05
3.44209692878276,-1.4822664256962e-05,-1.48604115935943e-05,-2.18470047648927e-05
3.44320817880013,-1.5226741692559e-05,-1.52616554278311e-05,-2.21698920751871e-05
3.44431942881749,-1.56257827544123e-05,-1.56578922611773e-05,-2.24870098472247e-05
3.44543067883485,-1.60197491115558e-05,-1.60490837853945e-05,-2.27983390976957e-05
3.44654192885222,-1.64086035702088e-05,-1.64351928015018e-05,-2.31038619661996e-05
3.44765317886958,-1.6792310068348e-05,-1.68161832207741e-05,-2.34035617113378e-05
3.44876442888694,-1.71708336799249e-05,-1.71920200635022e-05,-2.36974227066027e-05
3.44987567890431,-1.75441406145486e-05,-1.75626694578065e-05,-2.39854304360837e-05
3.45098692892167,-1.79121982113279e-05,-1.79280986396374e-05,-2.4267571490051e-05
3.45209817893903,-1.82749749360296e-05,-1.82882759508632e-05,-2.45438335603248e-05
3.4532094289564,-1.8632440384762e-05,-1.86431708381535e-05,-2.48142054355008e-05
3.45432067897376,-1.89845652793805e-05,-1.89927538515511e-05,-2.50786769960117e-05
3.45543192899112,-1.93313214700848e-05,-1.93369966426748e-05,-2.53372392090079e-05
3.45654317900849,-1.96726819222047e-05,-1.96758719629772e-05,-2.55898841231133e-05
3.45765442902585,-2.00086207211121e-05,-2.00093536612598e-05,-2.5836604862981e-05
3.45876567904321,-2.03391130711348e-05,-2.03374166819864e-05,-2.60773956237283e-05
3.45987692906058,-2.06641352879995e-05,-2.06600370620845e-05,-2.63122516651954e-05
3.46098817907794,-2.09836648016052e-05,-2.0977191929913e-05,-2.6541169306054e-05
3.4620994290953,-2.12976801415922e-05,-2.12888594994967e-05,-2.67641459177715e-05
3.46321067911267,-2.16061609448594e-05,-2.15950190714846e-05,-2.69811799184416e-05
3.46432192913003,-2.19090879494626e-05,-2.18956510265632e-05,-2.71922707664286e-05
3.46543317914739,-2.22064429833033e-05,-2.21907368242356e-05,-2.7397418953906e-05
3.46654442916476,-2.2498208973096e-05,-2.24802589981981e-05,-2.75966260002226e-05
3.46765567918212,-2.27843699270499e-05,-2.27642011537225e-05,-2.77898944451677e-05
3.46876692919948,-2.30649109393915e-05,-2.3042547962789e-05,-2.7977227842046e-05
3.46987817921685,-2.33398181798288e-05,-2.33152851610487e-05,-2.81586307506668e-05
3.47098942923421,-2.36090788956636e-05,-2.35823995426152e-05,-2.83341087301647e-05
3.47210067925157,-2.38726814029692e-05,-2.38438789575155e-05,-2.85036683317108e-05
3.47321192926894,-2.41306150715469e-05,-2.40997123049904e-05,-2.86673170910703e-05
3.4743231792863,-2.43828703403085e-05,-2.43498895307758e-05,-2.88250635210564e-05
3.47543442930366,-2.46294386970169e-05,-2.45944016210998e-05,-2.89769171038467e-05
3.47654567932103,-2.48703126775272e-05,-2.48332405988334e-05,-2.91228882831885e-05
3.47765692933839,-2.51054858580057e-05,-2.50663995173905e-05,-2.92629884564477e-05
3.47876817935575,-2.53349528464495e-05,-2.52938724559882e-05,-2.93972299665976e-05
3.47987942937312,-2.55587092893073e-05,-2.55156545144673e-05,-2.95256260940327e-05
3.48099067939048,-2.57767518486154e-05,-2.57317418076103e-05,-2.96481910483053e-05
3.48210192940784,-2.59890782027934e-05,-2.59421314587376e-05,-2.97649399597335e-05
3.48321317942521,-2.61956870442982e-05,-2.61468215961289e-05,-2.98758888709163e-05
3.48432442944257,-2.63965780719502e-05,-2.63458113434218e-05,-2.99810547280963e-05
3.48543567945993,-2.65917519740661e-05,-2.65391008178435e-05,-3.00804553724956e-05
3.4865469294773,-2.6781210430948e-05,-2.67266911202128e-05,-3.01741095314608e-05
3.48765817949466,-2.69649561118788e-05,-2.69085843309901e-05,-3.02620368095738e-05
3.48876942951202,-2.71429926532137e-05,-2.70847835026848e-05,-3.0344257679614e-05
3.48988067952939,-2.73153246684348e-05,-2.72552926539871e-05,-3.04207934734773e-05
3.49099192954675,-2.74819577223219e-05,-2.74201167618763e-05,-3.04916663729456e-05
3.49210317956411,-2.76428983400398e-05,-2.75792617563518e-05,-3.05568994004069e-05
3.49321442958147,-2.77981539903338e-05,-2.77327345116533e-05,-3.06165164094511e-05
3.49432567959884,-2.79477330787318e-05,-2.78805428408691e-05,-3.06705420754115e-05
3.4954369296162,-2.80916449441642e-05,-2.8022695487083e-05,-3.07190018857941e-05
3.49654817963357,-2.82298998435846e-05,-2.81592021179461e-05,-3.07619221306477e-05
3.49765942965093,-2.83625089446514e-05,-2.8290073315815e-05,-3.07993298928181e-05
3.49877067966829,-2.8489484332431e-05,-2.84153205724456e-05,-3.08312530381712e-05
3.49988192968565,-2.86108389772954e-05,-2.85349562793896e-05,-3.08577202056892e-05
3.50099317970302,-2.87265867446166e-05,-2.86489937221185e-05,-3.08787607975401e-05
3.50210442972038,-2.88367423765654e-05,-2.87574470703356e-05,-3.08944049690367e-05
3.50321567973775,-2.8941321483987e-05,-2.8860331370879e-05,-3.0904683618547e-05
3.50432692975511,-2.90403405529918e-05,-2.89576625393215e-05,-3.09096283773367e-05
3.50543817977247,-2.91338169055584e-05,-2.90494573523177e-05,-3.09092715993435e-05
3.50654942978983,-2.92217687215843e-05,-2.91357334381476e-05,-3.09036463508754e-05
3.5076606798072,-2.93042150143061e-05,-2.92165092694369e-05,-3.08927864002732e-05
3.50877192982456,-2.93811756196554e-05,-2.92918041540405e-05,-3.08767262075039e-05
3.50988317984192,-2.94526711930949e-05,-2.93616382262242e-05,-3.08555009136791e-05
3.51099442985929,-2.95187231987135e-05,-2.94260324389538e-05,-3.08291463305596e-05
3.51210567987665,-2.95793538993076e-05,-2.94850085535888e-05,-3.07976989299659e-05
3.51321692989401,-2.96345863460195e-05,-2.95385891326214e-05,-3.07611958331767e-05
3.51432817991138,-2.9684444370657e-05,-2.95867975295493e-05,-3.07196748002465e-05
3.51543942992874,-2.97289525756907e-05,-2.96296578801706e-05,-3.06731742193087e-05
3.5165506799461,-2.97681363209784e-05,-2.96671950939422e-05,-3.06217330958118e-05
3.51766192996347,-2.98020217258178e-05,-2.96994348436269e-05,-3.05653910417249e-05
3.51877317998083,-2.98306356406374e-05,-2.97264035574875e-05,-3.05041882647251e-05
3.51988442999819,-2.98540056492535e-05,-2.97481284086245e-05,-3.04381655572929e-05
3.52099568001556,-2.9872160060794e-05,-2.97646373067081e-05,-3.03673642858483e-05
3.52210693003292,-2.98851278932851e-05,-2.97759588869863e-05,-3.0291826379786e-05
3.52321818005028,-2.98929388666049e-05,-2.97821225026041e-05,-3.02115943205308e-05
3.52432943006765,-2.98956233922891e-05,-2.97831582131381e-05,-3.01267111305413e-05
3.52544068008501,-2.98932125623258e-05,-2.9779096776745e-05,-3.00372203622942e-05
3.52655193010237,-2.98857381425966e-05,-2.97699696381215e-05,-2.99431660872354e-05
3.52766318011974,-2.98732325526863e-05,-2.97558089211718e-05,-2.98445928847404e-05
3.5287744301371,-2.98557288722181e-05,-2.97366474173277e-05,-2.97415458310175e-05
3.52988568015446,-2.98332608162785e-05,-2.97125185764936e-05,-2.96340704880175e-05
3.53099693017183,-2.98058627263564e-05,-2.96834564969652e-05,-2.95222128923302e-05
3.53210818018919,-2.97735695741637e-05,-2.96494959144734e-05,-2.94060195440496e-05
3.53321943020655,-2.97364169328423e-05,-2.9610672194419e-05,-2.92855373956521e-05
3.53433068022392,-2.96944409727679e-05,-2.95670213186141e-05,-2.91608138408506e-05
3.53544193024128,-2.96476784603016e-05,-2.95185798780144e-05,-2.90318967034439e-05
3.53655318025864,-2.95961667387022e-05,-2.94653850603425e-05,-2.88988342261709e-05
3.53766443027601,-2.95399437112817e-05,-2.94074746414109e-05,-2.8761675059557e-05
3.53877568029337,-2.94790478455649e-05,-2.93448869737696e-05,-2.86204682507545e-05
3.53988693031073,-2.94135181566577e-05,-2.92776609771062e-05,-2.84752632323913e-05
3.5409981803281,-2.93433941924556e-05,-2.92058361271841e-05,-2.83261098114313e-05
3.54210943034546,-2.92687160267339e-05,-2.91294524462831e-05,-2.81730581580182e-05
3.54322068036282,-2.91895242478465e-05,-2.9048550491843e-05,-2.80161587943535e-05
3.54433193038019,-2.91058599559492e-05,-2.89631713471598e-05,-2.78554625835709e-05
3.54544318039755,-2.90177647331811e-05,-2.88733566097564e-05,-2.7691020718611e-05
3.54655443041491,-2.89252806573313e-05,-2.87791483817374e-05,-2.75228847111371e-05
3.54766568043228,-2.88284502687634e-05,-2.86805892585371e-05,-2.73511063804428e-05
3.54877693044964,-2.87273165766898e-05,-2.8577722319475e-05,-2.7175737842389e-05
3.549888180467,-2.86219230409662e-05,-2.84705911159187e-05,-2.69968314983619e-05
3.55099943048437,-2.85123135579015e-05,-2.83592396617592e-05,-2.68144400242354e-05
3.55211068050173,-2.83985324646886e-05,-2.82437124221055e-05,-2.66286163593807e-05
3.55322193051909,-2.82806245099669e-05,-2.812405430313e-05,-2.64394136956814e-05
3.55433318053646,-2.81586348540146e-05,-2.80003106416022e-05,-2.62468854665936e-05
3.55544443055382,-2.80326090585335e-05,-2.78725271933422e-05,-2.60510853362071e-05
3.55655568057118,-2.79025930699753e-05,-2.77407501241131e-05,-2.58520671883688e-05
3.55766693058855,-2.77686332166222e-05,-2.76050259973569e-05,-2.56498851158173e-05
3.55877818060591,-2.76307761903396e-05,-2.74654017651568e-05,-2.54445934093566e-05
3.55988943062327,-2.74890690485732e-05,-2.73219247561521e-05,-2.52362465470708e-05
3.56100068064064,-2.73435591841367e-05,-2.71746426663584e-05,-2.50248991835656e-05
3.562111930658,-2.71942943348296e-05,-2.70236035470678e-05,-2.48106061392584e-05
3.56322318067536,-2.70413225553986e-05,-2.6868855795435e-05,-2.45934223897088e-05
3.56433443069272,-2.68846922282954e-05,-2.67104481436089e-05,-2.43734030549763e-05
3.56544568071009,-2.67244520291611e-05,-2.65484296473401e-05,-2.4150603389056e-05
3.56655693072745,-2.65606509361964e-05,-2.63828496767267e-05,-2.39250787693097e-05
3.56766818074481,-2.63933382131414e-05,-2.62137579043951e-05,-2.36968846859976e-05
3.56877943076218,-2.6222563387043e-05,-2.60412042961432e-05,-2.34660767318224e-05
3.56989068077954,-2.60483762610898e-05,-2.58652390987834e-05,-2.32327105915301e-05
3.57100193079691,-2.58708268886603e-05,-2.56859128319106e-05,-2.29968420315894e-05
3.57211318081427,-2.56899655622041e-05,-2.55032762750279e-05,-2.27585268898716e-05
3.57322443083163,-2.55058428153436e-05,-2.53173804587171e-05,-2.25178210654506e-05
3.57433568084899,-2.53185093986647e-05,-2.51282766534083e-05,-2.22747805084011e-05
3.57544693086636,-2.51280162809076e-05,-2.49360163594923e-05,-2.20294612096941e-05
3.57655818088372,-2.49344146307149e-05,-2.47406512963375e-05,-2.17819191911276e-05
3.57766943090109,-2.4737755810906e-05,-2.4542233392137e-05,-2.15322104953372e-05
3.57878068091845,-2.45380913680247e-05,-2.43408147738667e-05,-2.12803911758559e-05
3.57989193093581,-2.43354730279309e-05,-2.41364477566908e-05,-2.10265172872425e-05
3.58100318095318,-2.41299526673697e-05,-2.39291848339898e-05,-2.07706448752775e-05
3.58211443097054,-2.39215823347529e-05,-2.37190786661869e-05,-2.05128299672087e-05
3.5832256809879,-2.37104142057738e-05,-2.35061820719427e-05,-2.0253128562101e-05
3.58433693100526,-2.34965005992415e-05,-2.32905480172589e-05,-1.99915966212131e-05
3.58544818102263,-2.32798939632174e-05,-2.3072229604784e-05,-1.97282900584676e-05
3.58655943103999,-2.30606468510082e-05,-2.28512800654043e-05,-1.94632647310026e-05
3.58767068105735,-2.28388119272372e-05,-2.26277527458148e-05,-1.91965764297596e-05
3.58878193107472,-2.2614441956308e-05,-2.24017011014109e-05,-1.89282808701923e-05
3.58989318109208,-2.23875897808617e-05,-2.21731786836195e-05,-1.8658433683008e-05
3.59100443110944,-2.21583083323434e-05,-2.19422391314035e-05,-1.83870904050099e-05
3.59211568112681,-2.19266505998932e-05,-2.17089361621739e-05,-1.81143064700209e-05
3.59322693114417,-2.16926696420584e-05,-2.14733235594543e-05,-1.7840137199862e-05
3.59433818116153,-2.14564185557333e-05,-2.12354551663114e-05,-1.75646377954339e-05
3.5954494311789,-2.12179504930067e-05,-2.09953848724482e-05,-1.72878633278657e-05
3.59656068119626,-2.09773186243343e-05,-2.07531666079939e-05,-1.70098687297637e-05
3.59767193121362,-2.0734576150979e-05,-2.05088543306532e-05,-1.67307087865076e-05
3.59878318123099,-2.04897762837203e-05,-2.0262502018118e-05,-1.64504381276733e-05
3.59989443124835,-2.02429722451066e-05,-2.00141636585598e-05,-1.61691112185157e-05
3.60100568126571,-1.9994217243517e-05,-1.9763893240182e-05,-1.5886782351533e-05
3.60211693128308,-1.97435644829903e-05,-1.95117447428879e-05,-1.5603505638144e-05
3.60322818130044,-1.94910671480775e-05,-1.92577721285376e-05,-1.53193350004272e-05
3.6043394313178,-1.92367783845988e-05,-1.90020293318368e-05,-1.50343241629577e-05
3.60545068133517,-1.89807513074784e-05,-1.8744570251046e-05,-1.47485266447419e-05
3.60656193135253,-1.87230389828025e-05,-1.8485448739251e-05,-1.44619957512283e-05
3.60767318136989,-1.84636944195517e-05,-1.82247185947321e-05,-1.41747845664258e-05
3.60878443138726,-1.82027705649222e-05,-1.79624335529202e-05,-1.38869459451e-05
3.60989568140462,-1.79403202951689e-05,-1.76986472768046e-05,-1.35985325050681e-05
3.61100693142198,-1.76763964036507e-05,-1.74334133477934e-05,-1.33095966195888e-05
3.61211818143935,-1.74110516009847e-05,-1.71667852585933e-05,-1.30201904098554e-05
3.61322943145671,-1.71443384975469e-05,-1.68988164024133e-05,-1.27303657375571e-05
3.61434068147407,-1.68763095990284e-05,-1.66295600661386e-05,-1.24401741975702e-05
3.61545193149144,-1.66070173044764e-05,-1.635906942095e-05,-1.21496671107249e-05
3.6165631815088,-1.63365138833983e-05,-1.60873975137829e-05,-1.18588955166707e-05
3.61767443152616,-1.60648514879533e-05,-1.58145972596915e-05,-1.15679101668502e-05
3.61878568154353,-1.5792082131439e-05,-1.55407214327802e-05,-1.12767615175622e-05
3.61989693156089,-1.55182576828528e-05,-1.52658226586122e-05,-1.0985499723127e-05
3.62100818157825,-1.52434298592183e-05,-1.4989953405493e-05,-1.06941746291515e-05
3.62211943159562,-1.49676502239271e-05,-1.47131659774109e-05,-1.04028357659089e-05
3.62323068161298,-1.46909701778298e-05,-1.44355125046317e-05,-1.01115323417723e-05
3.62434193163034,-1.44134409399818e-05,-1.41570449372323e-05,-9.8203132368206e-06
3.62545318164771,-1.41351135570588e-05,-1.38778150366646e-05,-9.5292269964892e-06
3.62656443166507,-1.38560388861438e-05,-1.35978743678842e-05,-9.23832182534093e-06
3.62767568168243,-1.35762675924953e-05,-1.33172742919949e-05,-8.94764558095158e-06
3.6287869316998,-1.32958501402274e-05,-1.30360659590339e-05,-8.65724576788312e-06
3.62989818171716,-1.30148367845987e-05,-1.27543002995771e-05,-8.36716953176681e-06
3.63100943173452,-1.27332775647789e-05,-1.24720280186867e-05,-8.07746365349329e-06
3.63212068175189,-1.24512223030209e-05,-1.21892995873976e-05,-7.78817454349582e-06
3.63323193176925,-1.21687205918402e-05,-1.19061652360813e-05,-7.49934823615261e-06
3.63434318178661,-1.1885821784938e-05,-1.16226749479867e-05,-7.21103038429309e-06
3.63545443180397,-1.16025750022874e-05,-1.13388784507869e-05,-6.92326625378897e-06
3.63656568182134,-1.13190291137739e-05,-1.10548252109355e-05,-6.63610071827627e-06
3.6376769318387,-1.10352327343219e-05,-1.0770564426681e-05,-6.34957825398061e-06
3.63878818185607,-1.07512342185695e-05,-1.04861450202229e-05,-6.06374293461877e-06
3.63989943187343,-1.04670816536727e-05,-1.02016156329379e-05,-5.7786384264532e-06
3.64101068189079,-1.01828228623565e-05,-9.91702461712884e-06,-5.49430798341255e-06
3.64212193190816,-9.89850538107783e-06,-9.63242003064241e-06,-5.21079444234136e-06
3.64323318192552,-9.61417646565853e-06,-9.34784962999398e-06,-4.92814021834943e-06
3.64434443194288,-9.32988307960895e-06,-9.06336086451406e-06,-4.64638730027099e-06
3.64545568196024,-9.04567189207315e-06,-8.77900086975788e-06,-4.36557724622323e-06
3.64656693197761,-8.76158927168499e-06,-8.49481646170469e-06,-4.08575117928283e-06
3.64767818199497,-8.47768128109364e-06,-8.21085413103785e-06,-3.80694978326359e-06
3.64878943201233,-8.19399366931935e-06,-7.92716003646247e-06,-3.52921329859411e-06
3.6499006820297,-7.91057186161075e-06,-7.64378000000415e-06,-3.25258151832698e-06
3.65101193204706,-7.62746096900515e-06,-7.36075950047629e-06,-2.97709378422196e-06
3.65212318206442,-7.34470577111887e-06,-7.07814366827153e-06,-2.70278898295867e-06
3.65323443208179,-7.06235071190863e-06,-6.79597727996969e-06,-2.42970554245929e-06
3.65434568209915,-6.78043989715611e-06,-6.51430475300062e-06,-2.15788142829872e-06
3.65545693211651,-6.49901709085537e-06,-6.23317013937179e-06,-1.88735414023197e-06
3.65656818213388,-6.21812570705644e-06,-5.9526171227834e-06,-1.61816070884684e-06
3.65767943215124,-5.93780880721082e-06,-5.67268901045986e-06,-1.35033769227961e-06
3.6587906821686,-5.65810909032718e-06,-5.39342873106253e-06,-1.08392117308758e-06
3.65990193218597,-5.37906889989514e-06,-5.11487882798278e-06,-8.18946755188531e-07
3.66101318220333,-5.10073020548282e-06,-4.83708145513405e-06,-5.55449560932221e-07
3.66212443222069,-4.82313460751401e-06,-4.56007837262687e-06,-2.93464228262073e-07
3.66323568223806,-4.54632332974034e-06,-4.28391094138781e-06,-3.30249079895079e-08
3.66434693225542,-4.270337214664e-06,-4.00862011933331e-06,2.25834738826381e-07
3.66545818227278,-3.99521672161104e-06,-3.73424645700636e-06,4.83081543392316e-07
3.66656943229015,-3.72100191905118e-06,-3.46083009277278e-06,7.38682831589756e-07
3.66768068230751,-3.44773248310895e-06,-3.18841074919568e-06,9.92606426290783e-07
3.66879193232487,-3.17544769010022e-06,-2.91702772847164e-06,1.24482064954768e-06
3.66990318234224,-2.90418642232027e-06,-2.64671990902614e-06,1.4952943246906e-06
3.6710144323596,-2.63398714762454e-06,-2.3775257412244e-06,1.74399677832561e-06
3.67212568237696,-2.36488793201352e-06,-2.10948324370244e-06,1.99089784221904e-06
3.67323693239433,-2.09692643272616e-06,-1.8426299996022e-06,2.23596785508888e-06
3.67434818241169,-1.83013987417716e-06,-1.57700315351858e-06,2.4791776642787e-06
3.67545943242905,-1.5645650853902e-06,-1.31263940695542e-06,2.72049862735315e-06
3.67657068244642,-1.3002384545979e-06,-1.04957501652223e-06,2.95990261355696e-06
3.67768193246378,-1.0371959503796e-06,-7.87845788835349e-07,3.19736200521131e-06
3.67879318248114,-7.75473112480169e-07,-5.27487079171866e-07,3.43284969897811e-06
3.67990443249851,-5.15105047457915e-07,-2.68533786842113e-07,3.66633910704058e-06
3.68101568251587,-2.56126429974535e-07,-1.10203534580123e-08,3.89780415817684e-06
3.68212693253323,1.4285099659599e-09,2.45019240655867e-07,4.12721929873518e-06
3.6832381825506,2.57525980123581e-07,4.99551479272619e-07,4.35455949351476e-06
3.68434943256796,5.12132633355386e-07,7.52543312181966e-07,4.57980022653836e-06
3.68546068258532,7.65215563924734e-07,1.00396215872705e-06,4.8029175017381e-06
3.68657193260269,1.01674232441602e-06,1.25377590956499e-06,5.02388784353438e-06
3.68768318262005,1.26668091210258e-06,1.50195292902805e-06,5.24268829732006e-06
3.68879443263741,1.51499978104859e-06,1.74846205799413e-06,5.45929642985302e-06
3.68990568265478,1.76166784518534e-06,1.99327261570655e-06,5.67369032955769e-06
3.69101693267214,2.00665447076967e-06,2.23635440122905e-06,5.88584860670206e-06
3.6921281826895,2.24992949182284e-06,2.4776776966979e-06,6.09575039352743e-06
3.69323943270687,2.49146319927287e-06,2.71721326802418e-06,6.30337534424231e-06
3.69435068272423,2.73122635568347e-06,2.95493236727064e-06,6.50870363494342e-06
3.69546193274159,2.96919018787604e-06,3.19080673413092e-06,6.71171596344421e-06
3.69657318275896,3.20532639375696e-06,3.42480859775692e-06,6.91239354900587e-06
3.69768443277632,3.43960713834364e-06,3.65691067777404e-06,7.11071813197689e-06
3.69879568279368,3.6720050603049e-06,3.88708618610281e-06,7.30667197334856e-06
3.69990693281104,3.90249327484016e-06,4.11530882796115e-06,7.5002378542107e-06
3.70101818282841,4.13104537613474e-06,4.34155280334694e-06,7.69139907513557e-06
3.70212943284577,4.35763542805971e-06,4.56579280802853e-06,7.88013945545244e-06
3.70324068286314,4.58223797471705e-06,4.78800403403083e-06,8.06644333244656e-06
3.7043519328805,4.80482804794977e-06,5.00816217181309e-06,8.25029556048015e-06
3.70546318289786,5.02538115068973e-06,5.22624340950702e-06,8.43168150999576e-06
3.70657443291523,5.24387327578423e-06,5.44222443491419e-06,8.61058706647927e-06
3.70768568293259,5.46028089472774e-06,5.65608243559547e-06,8.7869986293001e-06
3.70879693294995,5.67458096387939e-06,5.86779509936883e-06,8.96090311049125e-06
3.70990818296731,5.88675092785706e-06,6.07734061484173e-06,9.13228793343016e-06
3.71101943298468,6.09676871465344e-06,6.28469767203711e-06,9.3011410314542e-06
3.71213068300204,6.30461274076749e-06,6.48984546226855e-06,9.46745084638378e-06
3.7132419330194,6.51026190648372e-06,6.6927636784535e-06,9.63120632696234e-06
3.71435318303677,6.71369560375567e-06,6.89343251532992e-06,9.79239692723396e-06
